year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,4,1414,1355,19,1722,1709,13,B6,83,N591JB,JFK,SEA,347,2422,13,55,2013-01-04T18:00:00Z
2013,1,4,1418,1415,3,1617,1622,-5,EV,4687,N15910,EWR,CVG,101,569,14,15,2013-01-04T19:00:00Z
2013,1,4,1422,1418,4,1532,1553,-21,UA,1734,N25705,EWR,ORD,117,719,14,18,2013-01-04T19:00:00Z
2013,1,4,1423,1425,-2,1613,1630,-17,EV,5164,N708EV,EWR,MSP,155,1008,14,25,2013-01-04T19:00:00Z
2013,1,4,1423,1420,3,1535,1550,-15,MQ,3728,N523MQ,EWR,ORD,114,719,14,20,2013-01-04T19:00:00Z
2013,1,4,1423,1430,-7,1732,1755,-23,UA,257,N554UA,JFK,SFO,346,2586,14,30,2013-01-04T19:00:00Z
2013,1,4,1425,1350,35,1640,1628,12,DL,1705,N339NB,LGA,MSY,177,1183,13,50,2013-01-04T18:00:00Z
2013,1,4,1428,1429,-1,1629,1642,-13,DL,1819,N973DL,LGA,MSP,159,1020,14,29,2013-01-04T19:00:00Z
2013,1,4,1429,1355,34,1536,1510,26,B6,602,N284JB,JFK,PWM,45,273,13,55,2013-01-04T18:00:00Z
2013,1,4,1429,1435,-6,1726,1742,-16,DL,1902,N327NB,LGA,PBI,162,1035,14,35,2013-01-04T19:00:00Z
2013,1,4,1429,1420,9,1721,1713,8,UA,1618,N19130,EWR,TPA,155,997,14,20,2013-01-04T19:00:00Z
2013,1,4,1430,1240,110,1717,1540,97,AA,1853,N501AA,EWR,DFW,208,1372,12,40,2013-01-04T17:00:00Z
2013,1,4,1430,1435,-5,1546,1559,-13,YV,3750,N511MJ,LGA,IAD,55,229,14,35,2013-01-04T19:00:00Z
2013,1,4,1433,1435,-2,1628,1701,-33,DL,1344,N324NB,LGA,MCI,159,1107,14,35,2013-01-04T19:00:00Z
2013,1,4,1434,1436,-2,1530,1543,-13,EV,4372,N13118,EWR,DCA,39,199,14,36,2013-01-04T19:00:00Z
2013,1,4,1436,1430,6,1757,1815,-18,DL,2126,N624AG,JFK,SFO,357,2586,14,30,2013-01-04T19:00:00Z
2013,1,4,1437,1440,-3,1731,1752,-21,UA,1175,N73256,EWR,RSW,161,1068,14,40,2013-01-04T19:00:00Z
2013,1,4,1438,1444,-6,1745,1802,-17,UA,471,N435UA,EWR,AUS,232,1504,14,44,2013-01-04T19:00:00Z
2013,1,4,1439,1440,-1,1537,1549,-12,UA,437,N831UA,EWR,BOS,41,200,14,40,2013-01-04T19:00:00Z
2013,1,4,1439,1445,-6,1647,1647,0,US,1445,N179UW,LGA,CLT,90,544,14,45,2013-01-04T19:00:00Z
2013,1,4,1443,1415,28,1652,1638,14,DL,935,N341NB,EWR,ATL,113,746,14,15,2013-01-04T19:00:00Z
2013,1,4,1443,1445,-2,1703,1710,-7,MQ,4669,N516MQ,LGA,ATL,119,762,14,45,2013-01-04T19:00:00Z
2013,1,4,1444,1447,-3,1657,1654,3,EV,4572,N10575,EWR,GSP,100,594,14,47,2013-01-04T19:00:00Z
2013,1,4,1444,1445,-1,1613,1606,7,9E,3452,N921XJ,JFK,BOS,40,187,14,45,2013-01-04T19:00:00Z
2013,1,4,1445,1445,0,1616,1634,-18,EV,4596,N14916,EWR,STL,134,872,14,45,2013-01-04T19:00:00Z
2013,1,4,1446,1456,-10,1607,1624,-17,9E,4357,N8611A,JFK,ORF,53,290,14,56,2013-01-04T19:00:00Z
2013,1,4,1447,1450,-3,1807,1755,12,AA,1813,N5FTAA,JFK,MCO,148,944,14,50,2013-01-04T19:00:00Z
2013,1,4,1447,1437,10,1746,1742,4,B6,347,N216JB,JFK,SRQ,161,1041,14,37,2013-01-04T19:00:00Z
2013,1,4,1447,1452,-5,1635,1655,-20,DL,1231,N967DL,LGA,DTW,89,502,14,52,2013-01-04T19:00:00Z
2013,1,4,1449,1450,-1,1636,1645,-9,MQ,4172,N644MQ,JFK,CLE,80,425,14,50,2013-01-04T19:00:00Z
2013,1,4,1450,1442,8,1656,1658,-2,EV,4181,N14162,EWR,MCI,165,1092,14,42,2013-01-04T19:00:00Z
2013,1,4,1450,1450,0,1637,1640,-3,MQ,4403,N828MQ,JFK,RDU,80,427,14,50,2013-01-04T19:00:00Z
2013,1,4,1450,1446,4,1809,1757,12,UA,477,N437UA,LGA,IAH,226,1416,14,46,2013-01-04T19:00:00Z
2013,1,4,1451,1457,-6,1814,1811,3,B6,61,N307JB,JFK,FLL,159,1069,14,57,2013-01-04T19:00:00Z
2013,1,4,1451,1459,-8,1619,1645,-26,B6,1053,N309JB,JFK,PIT,73,340,14,59,2013-01-04T19:00:00Z
2013,1,4,1451,1435,16,1746,1741,5,UA,1579,N81449,EWR,MIA,158,1085,14,35,2013-01-04T19:00:00Z
2013,1,4,1452,1455,-3,1626,1645,-19,AA,337,N522AA,LGA,ORD,120,733,14,55,2013-01-04T19:00:00Z
2013,1,4,1454,1500,-6,1553,1620,-27,US,2179,N951UW,LGA,DCA,44,214,15,0,2013-01-04T20:00:00Z
2013,1,4,1455,1422,33,1611,1535,36,B6,1010,N193JB,JFK,BOS,42,187,14,22,2013-01-04T19:00:00Z
2013,1,4,1455,1500,-5,1548,1613,-25,US,2132,N948UW,LGA,BOS,38,184,15,0,2013-01-04T20:00:00Z
2013,1,4,1456,1457,-1,1814,1801,13,B6,141,N624JB,JFK,PBI,152,1028,14,57,2013-01-04T19:00:00Z
2013,1,4,1456,1500,-4,1745,1742,3,DL,2347,N627DL,LGA,ATL,119,762,15,0,2013-01-04T20:00:00Z
2013,1,4,1457,1357,60,1554,1507,47,EV,4434,N14923,EWR,MHT,37,209,13,57,2013-01-04T18:00:00Z
2013,1,4,1457,1505,-8,1635,1637,-2,9E,3393,N920XJ,JFK,DCA,46,213,15,5,2013-01-04T20:00:00Z
2013,1,4,1457,1500,-3,1824,1837,-13,DL,963,N710TW,JFK,LAX,337,2475,15,0,2013-01-04T20:00:00Z
2013,1,4,1458,1300,118,1651,1506,105,9E,3762,N8710A,EWR,CVG,94,569,13,0,2013-01-04T18:00:00Z
2013,1,4,1458,1500,-2,1646,1656,-10,US,720,N555AY,EWR,CLT,89,529,15,0,2013-01-04T20:00:00Z
2013,1,4,1459,1500,-1,1612,1613,-1,EV,4571,N14568,EWR,PWM,49,284,15,0,2013-01-04T20:00:00Z
2013,1,4,1459,1505,-6,1755,1820,-25,AA,759,N3DYAA,LGA,DFW,208,1389,15,5,2013-01-04T20:00:00Z
2013,1,4,1500,1455,5,1633,1628,5,B6,8,N652JB,JFK,BUF,58,301,14,55,2013-01-04T19:00:00Z
2013,1,4,1501,1420,41,1722,1620,62,MQ,4588,N531MQ,LGA,MSP,166,1020,14,20,2013-01-04T19:00:00Z
2013,1,4,1502,1459,3,1819,1805,14,B6,63,N579JB,JFK,TPA,160,1005,14,59,2013-01-04T19:00:00Z
2013,1,4,1503,1429,34,1806,1722,44,B6,1161,N657JB,LGA,PBI,152,1035,14,29,2013-01-04T19:00:00Z
2013,1,4,1504,1507,-3,1713,1704,9,EV,4326,N12540,EWR,CLT,106,529,15,7,2013-01-04T20:00:00Z
2013,1,4,1504,1455,9,1650,1637,13,9E,3318,N937XJ,JFK,BUF,62,301,14,55,2013-01-04T19:00:00Z
2013,1,4,1504,1510,-6,1731,1745,-14,MQ,4309,N688MQ,JFK,IND,99,665,15,10,2013-01-04T20:00:00Z
2013,1,4,1505,1500,5,1629,1639,-10,UA,459,N491UA,LGA,ORD,117,733,15,0,2013-01-04T20:00:00Z
2013,1,4,1505,1505,0,1722,1734,-12,UA,745,N562UA,LGA,DEN,218,1620,15,5,2013-01-04T20:00:00Z
2013,1,4,1505,1459,6,1629,1634,-5,UA,1418,N33266,EWR,ORD,116,719,14,59,2013-01-04T19:00:00Z
2013,1,4,1506,1500,6,1827,1825,2,AA,1925,N3GLAA,LGA,MIA,159,1096,15,0,2013-01-04T20:00:00Z
2013,1,4,1507,1500,7,1637,1636,1,EV,4544,N12996,EWR,RDU,71,416,15,0,2013-01-04T20:00:00Z
2013,1,4,1507,1455,12,1828,1825,3,AA,1769,N5FNAA,JFK,MIA,159,1089,14,55,2013-01-04T19:00:00Z
2013,1,4,1508,1515,-7,1656,1700,-4,MQ,4333,N902MQ,JFK,PIT,69,340,15,15,2013-01-04T20:00:00Z
2013,1,4,1509,1510,-1,1656,1655,1,MQ,4447,N722MQ,LGA,RDU,73,431,15,10,2013-01-04T20:00:00Z
2013,1,4,1510,1500,10,1715,1655,20,MQ,4429,N730MQ,LGA,CMH,83,479,15,0,2013-01-04T20:00:00Z
2013,1,4,1514,1517,-3,1820,1811,9,B6,537,N584JB,EWR,TPA,156,997,15,17,2013-01-04T20:00:00Z
2013,1,4,1515,1315,120,1600,1411,109,EV,4368,N13994,EWR,BDL,26,116,13,15,2013-01-04T18:00:00Z
2013,1,4,1516,1520,-4,1824,1842,-18,DL,2115,N309US,LGA,MIA,156,1096,15,20,2013-01-04T20:00:00Z
2013,1,4,1520,1530,-10,1700,1711,-11,9E,3719,N8501F,LGA,RIC,57,292,15,30,2013-01-04T20:00:00Z
2013,1,4,1520,1520,0,1645,1654,-9,9E,4105,N8836A,JFK,IAD,48,228,15,20,2013-01-04T20:00:00Z
2013,1,4,1520,1510,10,1805,1801,4,UA,315,N561UA,EWR,MCO,143,937,15,10,2013-01-04T20:00:00Z
2013,1,4,1522,1530,-8,1804,1805,-1,MQ,4525,N719MQ,LGA,XNA,185,1147,15,30,2013-01-04T20:00:00Z
2013,1,4,1522,1515,7,1816,1805,11,UA,53,N66056,EWR,IAH,205,1400,15,15,2013-01-04T20:00:00Z
2013,1,4,1524,1530,-6,1712,1725,-13,MQ,4146,N679MQ,JFK,CMH,76,483,15,30,2013-01-04T20:00:00Z
2013,1,4,1524,1506,18,1814,1819,-5,UA,1452,N17122,EWR,LAX,320,2454,15,6,2013-01-04T20:00:00Z
2013,1,4,1525,1525,0,1650,1655,-5,MQ,3823,N532MQ,JFK,DCA,51,213,15,25,2013-01-04T20:00:00Z
2013,1,4,1526,1530,-4,1740,1737,3,US,1665,N723UW,LGA,CLT,100,544,15,30,2013-01-04T20:00:00Z
2013,1,4,1527,1457,30,1820,1821,-1,UA,595,N436UA,EWR,SFO,332,2565,14,57,2013-01-04T19:00:00Z
2013,1,4,1528,1530,-2,1648,1703,-15,EV,3835,N14905,EWR,BNA,121,748,15,30,2013-01-04T20:00:00Z
2013,1,4,1529,1530,-1,1915,1855,20,AA,1039,N3ANAA,JFK,FLL,158,1069,15,30,2013-01-04T20:00:00Z
2013,1,4,1529,1530,-1,1640,1650,-10,WN,680,N936WN,EWR,MDW,115,711,15,30,2013-01-04T20:00:00Z
2013,1,4,1530,1535,-5,1745,1743,2,EV,4352,N14972,EWR,CVG,101,569,15,35,2013-01-04T20:00:00Z
2013,1,4,1531,1509,22,1759,1741,18,EV,3817,N14991,EWR,JAX,130,820,15,9,2013-01-04T20:00:00Z
2013,1,4,1532,1528,4,1641,1640,1,EV,3267,N14186,EWR,ORF,47,284,15,28,2013-01-04T20:00:00Z
2013,1,4,1536,1535,1,1834,1850,-16,AA,763,N3ERAA,LGA,DFW,204,1389,15,35,2013-01-04T20:00:00Z
2013,1,4,1537,1459,38,1849,1806,43,B6,377,N516JB,LGA,FLL,157,1076,14,59,2013-01-04T19:00:00Z
2013,1,4,1537,1445,52,1732,1705,27,UA,407,N539UA,EWR,DEN,212,1605,14,45,2013-01-04T19:00:00Z
2013,1,4,1538,1540,-2,1745,1744,1,EV,4667,N11137,EWR,MSP,164,1008,15,40,2013-01-04T20:00:00Z
2013,1,4,1539,1533,6,1846,1857,-11,B6,137,N599JB,JFK,RSW,168,1074,15,33,2013-01-04T20:00:00Z
2013,1,4,1540,1545,-5,1644,1703,-19,9E,3635,N8903A,JFK,BWI,40,184,15,45,2013-01-04T20:00:00Z
2013,1,4,1540,1518,22,1855,1823,32,B6,153,N597JB,JFK,MCO,148,944,15,18,2013-01-04T20:00:00Z
2013,1,4,1540,1545,-5,1850,1850,0,DL,2377,N331NW,LGA,MCO,145,950,15,45,2013-01-04T20:00:00Z
2013,1,4,1541,1540,1,1736,1743,-7,9E,3523,N932XJ,JFK,ORD,121,740,15,40,2013-01-04T20:00:00Z
2013,1,4,1542,1529,13,1828,1837,-9,UA,1624,N76505,EWR,FLL,151,1065,15,29,2013-01-04T20:00:00Z
2013,1,4,1543,1545,-2,1802,1815,-13,DL,1942,N319NB,EWR,ATL,116,746,15,45,2013-01-04T20:00:00Z
2013,1,4,1546,1540,6,1909,1909,0,DL,2027,N336NW,JFK,FLL,162,1069,15,40,2013-01-04T20:00:00Z
2013,1,4,1546,1548,-2,1822,1830,-8,DL,95,N3745B,JFK,ATL,119,760,15,48,2013-01-04T20:00:00Z
2013,1,4,1547,1548,-1,1836,1925,-49,DL,1773,N3743H,JFK,SLC,269,1990,15,48,2013-01-04T20:00:00Z
2013,1,4,1547,1540,7,1840,1900,-20,UA,161,N18112,JFK,LAX,324,2475,15,40,2013-01-04T20:00:00Z
2013,1,4,1548,1545,3,1736,1744,-8,UA,1138,N15710,LGA,CLE,71,419,15,45,2013-01-04T20:00:00Z
2013,1,4,1550,1520,30,1719,1650,29,WN,2081,N436WN,LGA,MKE,116,738,15,20,2013-01-04T20:00:00Z
2013,1,4,1550,1549,1,1652,1705,-13,UA,1116,N73283,EWR,BOS,42,200,15,49,2013-01-04T20:00:00Z
2013,1,4,1551,1555,-4,1903,1907,-4,DL,1695,N315US,LGA,TPA,157,1010,15,55,2013-01-04T20:00:00Z
2013,1,4,1552,1600,-8,1752,1820,-28,MQ,3985,N610MQ,JFK,CVG,100,589,16,0,2013-01-04T21:00:00Z
2013,1,4,1552,1510,42,1751,1710,41,MQ,4579,N508MQ,LGA,CLT,92,544,15,10,2013-01-04T20:00:00Z
2013,1,4,1553,1550,3,1755,1827,-32,9E,3601,N8948B,JFK,IND,102,665,15,50,2013-01-04T20:00:00Z
2013,1,4,1553,1555,-2,1711,1731,-20,UA,687,N822UA,EWR,ORD,115,719,15,55,2013-01-04T20:00:00Z
2013,1,4,1554,1540,14,1743,1716,27,9E,4178,N8525B,JFK,ROC,63,264,15,40,2013-01-04T20:00:00Z
2013,1,4,1554,1555,-1,1757,1817,-20,DL,1771,N336NB,JFK,DTW,88,509,15,55,2013-01-04T20:00:00Z
2013,1,4,1555,1522,33,1756,1727,29,EV,4576,N16546,EWR,GRR,103,605,15,22,2013-01-04T20:00:00Z
2013,1,4,1555,1550,5,2100,2050,10,AA,1635,N3AHAA,JFK,SJU,202,1598,15,50,2013-01-04T20:00:00Z
2013,1,4,1555,1600,-5,1859,1912,-13,DL,4,N3757D,JFK,MCO,145,944,16,0,2013-01-04T21:00:00Z
2013,1,4,1555,1455,60,1851,1805,46,UA,473,N488UA,EWR,FLL,158,1065,14,55,2013-01-04T19:00:00Z
2013,1,4,1556,1600,-4,1858,1903,-5,B6,509,N554JB,EWR,FLL,158,1065,16,0,2013-01-04T21:00:00Z
2013,1,4,1557,1600,-3,1831,1820,11,FL,620,N929AT,LGA,ATL,121,762,16,0,2013-01-04T21:00:00Z
2013,1,4,1559,1605,-6,1741,1750,-9,MQ,4415,N725MQ,LGA,RDU,70,431,16,5,2013-01-04T21:00:00Z
2013,1,4,1600,1555,5,1709,1715,-6,B6,12,N294JB,JFK,SYR,47,209,15,55,2013-01-04T20:00:00Z
2013,1,4,1600,1605,-5,1914,1944,-30,DL,1508,N965DL,JFK,RSW,175,1074,16,5,2013-01-04T21:00:00Z
2013,1,4,1600,1600,0,1838,1840,-2,DL,847,N555NW,LGA,ATL,117,762,16,0,2013-01-04T21:00:00Z
2013,1,4,1601,1605,-4,1731,1754,-23,9E,3459,N934XJ,JFK,BNA,120,765,16,5,2013-01-04T21:00:00Z
2013,1,4,1602,1359,123,1715,1517,118,EV,5712,N828AS,JFK,IAD,44,228,13,59,2013-01-04T18:00:00Z
2013,1,4,1602,1600,2,1924,1933,-9,DL,161,N979DL,JFK,MIA,159,1089,16,0,2013-01-04T21:00:00Z
2013,1,4,1603,1600,3,1816,1815,1,EV,3820,N13956,EWR,SDF,109,642,16,0,2013-01-04T21:00:00Z
2013,1,4,1603,1610,-7,1740,1756,-16,EV,5486,N615QX,LGA,PIT,57,335,16,10,2013-01-04T21:00:00Z
2013,1,4,1603,1600,3,1919,1925,-6,AA,1467,N3HXAA,LGA,MIA,157,1096,16,0,2013-01-04T21:00:00Z
2013,1,4,1603,1605,-2,1814,1835,-21,WN,350,N710SW,EWR,DEN,225,1605,16,5,2013-01-04T21:00:00Z
2013,1,4,1605,1600,5,1825,1851,-26,UA,1550,N37287,EWR,LAS,298,2227,16,0,2013-01-04T21:00:00Z
2013,1,4,1609,1610,-1,1830,1917,-47,DL,91,N399DA,JFK,LAS,289,2248,16,10,2013-01-04T21:00:00Z
2013,1,4,1610,1600,10,1916,1857,19,B6,369,N556JB,LGA,PBI,152,1035,16,0,2013-01-04T21:00:00Z
2013,1,4,1610,1615,-5,1813,1831,-18,DL,1619,N370NW,LGA,MSP,153,1020,16,15,2013-01-04T21:00:00Z
2013,1,4,1616,1616,0,1755,1813,-18,EV,4092,N14171,EWR,DAY,81,533,16,16,2013-01-04T21:00:00Z
2013,1,4,1616,1610,6,1853,1900,-7,DL,1331,N394DA,JFK,DEN,220,1626,16,10,2013-01-04T21:00:00Z
2013,1,4,1618,1619,-1,1714,1723,-9,EV,4271,N12567,EWR,ALB,33,143,16,19,2013-01-04T21:00:00Z
2013,1,4,1618,1620,-2,1809,1750,19,MQ,4622,N546MQ,LGA,BNA,114,764,16,20,2013-01-04T21:00:00Z
2013,1,4,1620,1550,30,1759,1739,20,B6,917,N265JB,JFK,ORD,127,740,15,50,2013-01-04T20:00:00Z
2013,1,4,1620,1630,-10,1820,1838,-18,DL,2231,N324US,LGA,DTW,88,502,16,30,2013-01-04T21:00:00Z
2013,1,4,1621,1550,31,1830,1820,10,9E,3355,N602LR,JFK,MSP,166,1029,15,50,2013-01-04T20:00:00Z
2013,1,4,1621,1625,-4,1853,1855,-2,MQ,4661,N0EGMQ,LGA,ATL,125,762,16,25,2013-01-04T21:00:00Z
2013,1,4,1621,1620,1,1937,1959,-22,US,35,N541UW,JFK,PHX,295,2153,16,20,2013-01-04T21:00:00Z
2013,1,4,1622,1530,52,1925,1910,15,AA,85,N373AA,JFK,SFO,339,2586,15,30,2013-01-04T20:00:00Z
2013,1,4,1623,1625,-2,1902,1920,-18,UA,1593,N27205,EWR,MCO,140,937,16,25,2013-01-04T21:00:00Z
2013,1,4,1625,1610,15,1815,1800,15,AA,341,N4WKAA,LGA,ORD,121,733,16,10,2013-01-04T21:00:00Z
2013,1,4,1627,1600,27,1907,1912,-5,UA,1200,N76522,EWR,SAN,314,2425,16,0,2013-01-04T21:00:00Z
2013,1,4,1628,1600,28,1918,1915,3,AA,565,N3GFAA,JFK,DFW,207,1391,16,0,2013-01-04T21:00:00Z
2013,1,4,1628,1630,-2,1900,1952,-52,B6,675,N641JB,JFK,LAX,316,2475,16,30,2013-01-04T21:00:00Z
2013,1,4,1630,1600,30,1736,1732,4,9E,3453,N904XJ,JFK,BOS,41,187,16,0,2013-01-04T21:00:00Z
2013,1,4,1630,1635,-5,1937,2000,-23,US,656,N601AW,EWR,PHX,283,2133,16,35,2013-01-04T21:00:00Z
2013,1,4,1633,1640,-7,1844,1850,-6,MQ,4540,N723MQ,LGA,DTW,91,502,16,40,2013-01-04T21:00:00Z
2013,1,4,1635,1635,0,1811,1810,1,MQ,3695,N500MQ,EWR,ORD,119,719,16,35,2013-01-04T21:00:00Z
2013,1,4,1636,1630,6,1940,1925,15,UA,1672,N76153,EWR,IAH,214,1400,16,30,2013-01-04T21:00:00Z
2013,1,4,1637,1630,7,1933,2020,-47,VX,27,N849VA,JFK,SFO,341,2586,16,30,2013-01-04T21:00:00Z
2013,1,4,1639,1644,-5,1954,2020,-26,UA,1078,N76517,EWR,SAT,242,1569,16,44,2013-01-04T21:00:00Z
2013,1,4,1640,1645,-5,1831,1906,-35,9E,4027,N8828D,EWR,CVG,93,569,16,45,2013-01-04T21:00:00Z
2013,1,4,1640,1615,25,1946,1913,33,B6,985,N558JB,LGA,TPA,154,1010,16,15,2013-01-04T21:00:00Z
2013,1,4,1640,1645,-5,1840,1900,-20,DL,1473,N317NB,LGA,MEM,152,963,16,45,2013-01-04T21:00:00Z
2013,1,4,1641,1645,-4,1836,1853,-17,EV,4997,N738EV,EWR,DTW,90,488,16,45,2013-01-04T21:00:00Z
2013,1,4,1641,1640,1,1942,1955,-13,AA,773,N541AA,LGA,DFW,208,1389,16,40,2013-01-04T21:00:00Z
2013,1,4,1643,1605,38,1926,1925,1,9E,3325,N905XJ,JFK,DFW,208,1391,16,5,2013-01-04T21:00:00Z
2013,1,4,1643,1615,28,1857,1815,42,9E,3387,N901XJ,JFK,RDU,70,427,16,15,2013-01-04T21:00:00Z
2013,1,4,1644,1645,-1,1929,2005,-36,AA,181,N336AA,JFK,LAX,326,2475,16,45,2013-01-04T21:00:00Z
2013,1,4,1644,1635,9,1809,1816,-7,UA,1638,N77430,EWR,CLE,66,404,16,35,2013-01-04T21:00:00Z
2013,1,4,1646,1650,-4,1748,1820,-32,AA,1790,N3FJAA,JFK,BOS,41,187,16,50,2013-01-04T21:00:00Z
2013,1,4,1647,1650,-3,1923,2004,-41,B6,185,N661JB,JFK,SAN,315,2446,16,50,2013-01-04T21:00:00Z
2013,1,4,1649,1610,39,1749,1732,17,9E,3689,N8659B,JFK,PHL,28,94,16,10,2013-01-04T21:00:00Z
2013,1,4,1650,1609,41,1938,1910,28,B6,157,N784JB,JFK,MCO,138,944,16,9,2013-01-04T21:00:00Z
2013,1,4,1651,1639,12,1751,1755,-4,B6,1176,N328JB,EWR,BOS,45,200,16,39,2013-01-04T21:00:00Z
2013,1,4,1651,1457,114,1908,1730,98,B6,119,N534JB,JFK,MSY,179,1182,14,57,2013-01-04T19:00:00Z
2013,1,4,1651,1650,1,1857,1936,-39,UA,733,N466UA,EWR,LAS,291,2227,16,50,2013-01-04T21:00:00Z
2013,1,4,1652,1655,-3,2019,2029,-10,DL,706,N361NB,JFK,AUS,243,1521,16,55,2013-01-04T21:00:00Z
2013,1,4,1652,1635,17,1833,1840,-7,WN,190,N456WN,LGA,STL,136,888,16,35,2013-01-04T21:00:00Z
2013,1,4,1654,1700,-6,1925,1943,-18,DL,1499,N644DL,LGA,ATL,118,762,17,0,2013-01-04T22:00:00Z
2013,1,4,1654,1700,-6,2127,2204,-37,DL,329,N3751B,JFK,SJU,192,1598,17,0,2013-01-04T22:00:00Z
2013,1,4,1654,1700,-6,1801,1840,-39,MQ,4323,N923MQ,JFK,ORF,48,290,17,0,2013-01-04T22:00:00Z
2013,1,4,1655,1659,-4,2111,2046,NA,9E,3375,N915XJ,JFK,SAT,NA,1587,16,59,2013-01-04T21:00:00Z
2013,1,4,1655,1700,-5,1921,1955,-34,AA,257,N3JDAA,JFK,LAS,299,2248,17,0,2013-01-04T22:00:00Z
2013,1,4,1655,1700,-5,2004,2036,-32,DL,127,N718TW,JFK,LAX,334,2475,17,0,2013-01-04T22:00:00Z
2013,1,4,1656,1520,96,1817,1644,93,EV,4581,N21537,EWR,MKE,121,725,15,20,2013-01-04T20:00:00Z
2013,1,4,1657,1700,-3,1952,2049,-57,DL,31,N722TW,JFK,SFO,326,2586,17,0,2013-01-04T22:00:00Z
2013,1,4,1657,1705,-8,1955,2015,-20,UA,1259,N87512,LGA,IAH,217,1416,17,5,2013-01-04T22:00:00Z
2013,1,4,1658,1700,-2,1959,2005,-6,WN,1066,N799SW,EWR,HOU,225,1411,17,0,2013-01-04T22:00:00Z
2013,1,4,1658,1705,-7,1800,1830,-30,MQ,4410,N839MQ,JFK,DCA,44,213,17,5,2013-01-04T22:00:00Z
2013,1,4,1659,1700,-1,1912,1935,-23,DL,2042,N310DE,EWR,ATL,111,746,17,0,2013-01-04T22:00:00Z
2013,1,4,1702,1650,12,1823,1826,-3,UA,630,N816UA,EWR,ORD,116,719,16,50,2013-01-04T21:00:00Z
2013,1,4,1703,1545,78,2001,1910,51,AA,133,N325AA,JFK,LAX,328,2475,15,45,2013-01-04T20:00:00Z
2013,1,4,1703,1705,-2,1948,2010,-22,AA,1905,N4YJAA,EWR,DFW,201,1372,17,5,2013-01-04T22:00:00Z
2013,1,4,1704,1710,-6,1904,1915,-11,US,1447,N543UW,LGA,CLT,97,544,17,10,2013-01-04T22:00:00Z
2013,1,4,1706,1710,-4,2007,2015,-8,AA,695,N3HKAA,JFK,AUS,223,1521,17,10,2013-01-04T22:00:00Z
2013,1,4,1706,1636,30,2003,1943,20,B6,143,N809JB,JFK,PBI,154,1028,16,36,2013-01-04T21:00:00Z
2013,1,4,1706,1650,16,1836,1840,-4,WN,2773,N7738A,EWR,STL,132,872,16,50,2013-01-04T21:00:00Z
2013,1,4,1707,1640,27,2017,2001,16,B6,139,N304JB,JFK,RSW,172,1074,16,40,2013-01-04T21:00:00Z
2013,1,4,1708,1708,0,1945,2024,-39,UA,250,N845UA,EWR,LAX,311,2454,17,8,2013-01-04T22:00:00Z
2013,1,4,1711,1715,-4,2003,2040,-37,DL,503,N3771K,JFK,SAN,325,2446,17,15,2013-01-04T22:00:00Z
2013,1,4,1712,1715,-3,2010,2019,-9,DL,1585,N990DL,LGA,MCO,150,950,17,15,2013-01-04T22:00:00Z
2013,1,4,1713,1629,44,1849,1806,43,EV,4702,N14977,EWR,GSO,75,445,16,29,2013-01-04T21:00:00Z
2013,1,4,1713,1719,-6,1913,1945,-32,UA,509,N553UA,LGA,DEN,218,1620,17,19,2013-01-04T22:00:00Z
2013,1,4,1714,1710,4,2153,2201,-8,B6,699,N629JB,JFK,SJU,195,1598,17,10,2013-01-04T22:00:00Z
2013,1,4,1714,1655,19,2010,2030,-20,VX,413,N628VA,JFK,LAX,326,2475,16,55,2013-01-04T21:00:00Z
2013,1,4,1715,1720,-5,1853,1905,-12,MQ,4479,N711MQ,LGA,RDU,76,431,17,20,2013-01-04T22:00:00Z
2013,1,4,1716,1720,-4,1849,1915,-26,AA,1351,N3AMAA,JFK,ORD,128,740,17,20,2013-01-04T22:00:00Z
2013,1,4,1717,1720,-3,1820,1843,-23,UA,531,N402UA,EWR,BOS,43,200,17,20,2013-01-04T22:00:00Z
2013,1,4,1720,1700,20,2016,2014,2,B6,15,N203JB,JFK,FLL,161,1069,17,0,2013-01-04T22:00:00Z
2013,1,4,1722,1545,97,2202,2039,83,B6,703,N590JB,JFK,SJU,196,1598,15,45,2013-01-04T20:00:00Z
2013,1,4,1722,1725,-3,1841,1855,-14,MQ,4255,N673MQ,JFK,BNA,120,765,17,25,2013-01-04T22:00:00Z
2013,1,4,1723,1725,-2,1926,1933,-7,EV,4144,N13965,EWR,CVG,97,569,17,25,2013-01-04T22:00:00Z
2013,1,4,1723,1725,-2,2013,2050,-37,UA,512,N508UA,JFK,SFO,329,2586,17,25,2013-01-04T22:00:00Z
2013,1,4,1724,1730,-6,1948,1959,-11,FL,623,N940AT,LGA,ATL,120,762,17,30,2013-01-04T22:00:00Z
2013,1,4,1725,1729,-4,2014,2046,-32,DL,1185,N380DA,EWR,SLC,262,1969,17,29,2013-01-04T22:00:00Z
2013,1,4,1725,1725,0,2016,2017,-1,UA,1109,N17104,EWR,MCO,147,937,17,25,2013-01-04T22:00:00Z
2013,1,4,1727,1734,-7,1835,1852,-17,B6,74,N594JB,JFK,BTV,47,266,17,34,2013-01-04T22:00:00Z
